MAG	Depth	Cluster ID	Representative sequence
M_DeepCast_400m_m2_134	400	590_1	No
M_DeepCast_400m_m2_010	400	587_1	No
M_DeepCast_400m_m2_310	400	585_1	No
M_DeepCast_400m_m2_291	400	580_1	No
M_DeepCast_400m_m1_058	400	579_1	No
M_DeepCast_400m_m1_095	400	578_1	No
M_DeepCast_400m_m2_175	400	577_2	No
M_DeepCast_400m_m1_196	400	576_1	No
M_DeepCast_400m_m2_121	400	572_1	No
M_DeepCast_400m_m1_045	400	566_1	No
M_DeepCast_400m_m1_013	400	565_1	No
M_DeepCast_400m_m1_373	400	559_1	No
M_DeepCast_400m_m1_112	400	557_2	No
M_DeepCast_400m_m1_046	400	551_1	No
M_DeepCast_400m_m2_345	400	549_1	No
M_DeepCast_400m_m1_164	400	542_1	No
M_DeepCast_400m_m2_260	400	541_5	No
M_DeepCast_400m_m2_071	400	540_1	No
M_DeepCast_400m_m2_330	400	533_0	No
M_DeepCast_400m_m1_128	400	518_1	No
M_DeepCast_400m_m2_266	400	517_1	Representative sequence
M_DeepCast_400m_m2_245	400	513_1	No
M_DeepCast_400m_m2_343	400	499_1	No
M_DeepCast_400m_m2_030	400	497_1	No
M_DeepCast_400m_m2_214	400	496_1	No
M_DeepCast_400m_m2_066	400	495_1	No
M_DeepCast_400m_m1_097	400	494_1	No
M_DeepCast_400m_m2_179	400	493_1	No
M_DeepCast_400m_m1_183	400	492_1	No
M_DeepCast_400m_m1_008	400	489_1	No
M_DeepCast_400m_m2_128	400	488_1	Representative sequence
M_DeepCast_400m_m2_191	400	487_1	No
M_DeepCast_400m_m2_077	400	486_1	No
M_DeepCast_400m_m2_154	400	485_1	No
M_DeepCast_400m_m1_362	400	482_1	No
M_DeepCast_400m_m2_303	400	481_1	Representative sequence
M_DeepCast_400m_m1_105	400	478_1	No
M_DeepCast_400m_m2_307	400	471_1	No
M_DeepCast_400m_m1_071	400	470_1	No
M_DeepCast_400m_m2_047	400	467_1	No
M_DeepCast_400m_m1_110	400	464_1	No
M_DeepCast_400m_m2_244	400	463_1	Representative sequence
M_DeepCast_400m_m2_109	400	462_1	No
M_DeepCast_400m_m2_293	400	460_1	Representative sequence
M_DeepCast_400m_m2_133	400	461_0	Representative sequence
M_DeepCast_400m_m2_020	400	458_1	Representative sequence
M_DeepCast_400m_m1_072	400	457_1	No
M_DeepCast_400m_m1_198	400	454_1	No
M_DeepCast_400m_m1_006	400	453_1	No
M_DeepCast_400m_m1_043	400	451_1	No
M_DeepCast_400m_m1_052	400	450_1	No
M_DeepCast_400m_m2_107	400	447_1	No
M_DeepCast_400m_m1_366	400	445_1	No
M_DeepCast_400m_m1_040	400	444_0	Representative sequence
M_DeepCast_400m_m1_117	400	440_1	No
M_DeepCast_400m_m2_353	400	439_1	No
M_DeepCast_400m_m2_225	400	437_0	Representative sequence
M_DeepCast_400m_m2_130	400	435_1	Representative sequence
M_DeepCast_400m_m2_151	400	433_1	No
M_DeepCast_400m_m2_238	400	432_1	No
M_DeepCast_400m_m2_029	400	431_1	No
M_DeepCast_400m_m2_089	400	429_1	No
M_DeepCast_400m_m1_356	400	430_0	Representative sequence
M_DeepCast_400m_m2_048	400	426_1	Representative sequence
M_DeepCast_400m_m1_039	400	428_0	No
M_DeepCast_400m_m2_341	400	425_1	Representative sequence
M_DeepCast_400m_m2_195	400	424_1	Representative sequence
M_DeepCast_400m_m2_034	400	421_1	No
M_DeepCast_400m_m2_334	400	418_1	No
M_DeepCast_400m_m2_112	400	417_1	No
M_DeepCast_400m_m2_100	400	411_1	Representative sequence
M_DeepCast_400m_m2_052	400	410_1	No
M_DeepCast_400m_m1_331	400	409_0	Representative sequence
M_DeepCast_400m_m2_165	400	407_1	No
M_DeepCast_400m_m2_104	400	406_1	No
M_DeepCast_400m_m1_378	400	400_1	No
M_DeepCast_400m_m2_068	400	392_1	No
M_DeepCast_400m_m1_359	400	390_1	No
M_DeepCast_400m_m1_337	400	385_1	No
M_DeepCast_400m_m2_258	400	378_1	No
M_DeepCast_400m_m2_023	400	376_1	No
M_DeepCast_400m_m2_288	400	364_1	No
M_DeepCast_400m_m2_092	400	356_1	No
M_DeepCast_400m_m1_266	400	355_1	No
M_DeepCast_400m_m2_338	400	352_2	No
M_DeepCast_400m_m1_365	400	349_1	No
M_DeepCast_400m_m2_294	400	336_2	No
M_DeepCast_400m_m2_041	400	337_0	No
M_DeepCast_400m_m2_065	400	330_1	No
M_DeepCast_400m_m2_069	400	329_1	No
M_DeepCast_400m_m2_230	400	327_1	Representative sequence
M_DeepCast_400m_m1_010	400	326_1	No
M_DeepCast_400m_m2_097	400	325_2	No
M_DeepCast_400m_m1_114	400	322_1	No
M_DeepCast_400m_m1_102	400	321_1	Representative sequence
M_DeepCast_400m_m1_075	400	320_1	No
M_DeepCast_400m_m1_059	400	319_1	No
M_DeepCast_400m_m2_096	400	318_1	Representative sequence
M_DeepCast_400m_m2_169	400	312_1	No
M_DeepCast_400m_m1_370	400	311_1	No
M_DeepCast_400m_m2_072	400	309_1	No
M_DeepCast_400m_m2_090	400	308_1	No
M_DeepCast_400m_m2_019	400	307_1	No
M_DeepCast_400m_m2_270	400	305_2	No
M_DeepCast_400m_m2_055	400	304_1	No
M_DeepCast_400m_m1_333	400	303_1	No
M_DeepCast_400m_m1_320	400	302_1	No
M_DeepCast_400m_m1_380	400	298_3	No
M_DeepCast_400m_m2_221	400	297_1	No
M_DeepCast_400m_m2_014	400	296_1	No
M_DeepCast_400m_m1_062	400	295_1	No
M_DeepCast_400m_m2_049	400	294_1	No
M_DeepCast_400m_m1_067	400	293_1	No
M_DeepCast_400m_m1_073	400	292_1	No
M_DeepCast_400m_m2_312	400	290_1	No
M_DeepCast_400m_m2_296	400	286_1	No
M_DeepCast_400m_m2_259	400	285_1	No
M_DeepCast_400m_m1_127	400	280_2	Representative sequence
M_DeepCast_400m_m1_368	400	280_1	No
M_DeepCast_400m_m2_018	400	277_2	No
M_DeepCast_400m_m2_166	400	276_1	No
M_DeepCast_400m_m2_080	400	269_2	No
M_DeepCast_400m_m1_028	400	267_1	Representative sequence
M_DeepCast_400m_m2_241	400	243_1	No
M_DeepCast_400m_m1_081	400	242_1	No
M_DeepCast_400m_m2_309	400	240_1	No
M_DeepCast_400m_m2_235	400	239_1	Representative sequence
M_DeepCast_400m_m2_342	400	237_1	No
M_DeepCast_400m_m2_329	400	231_1	No
M_DeepCast_400m_m1_166	400	229_1	No
M_DeepCast_400m_m2_062	400	228_1	Representative sequence
M_DeepCast_400m_m2_229	400	227_1	No
M_DeepCast_400m_m1_327	400	219_1	No
M_DeepCast_400m_m2_325	400	218_1	Representative sequence
M_DeepCast_400m_m1_172	400	217_1	No
M_DeepCast_400m_m2_050	400	208_1	No
M_DeepCast_400m_m1_020	400	205_1	No
M_DeepCast_400m_m2_003	400	203_1	No
M_DeepCast_400m_m2_102	400	202_1	No
M_DeepCast_400m_m1_171	400	201_1	No
M_DeepCast_400m_m2_035	400	199_1	No
M_DeepCast_400m_m2_031	400	198_1	No
M_DeepCast_400m_m2_301	400	196_1	No
M_DeepCast_400m_m1_051	400	195_1	No
M_DeepCast_400m_m2_247	400	194_1	No
M_DeepCast_400m_m2_237	400	193_1	No
M_DeepCast_400m_m1_372	400	187_1	No
M_DeepCast_400m_m1_116	400	183_1	No
M_DeepCast_400m_m1_351	400	182_1	No
M_DeepCast_400m_m2_016	400	181_1	No
M_DeepCast_400m_m1_186	400	180_1	No
M_DeepCast_400m_m1_021	400	176_1	No
M_DeepCast_400m_m2_261	400	175_1	No
M_DeepCast_400m_m2_138	400	174_1	No
M_DeepCast_400m_m1_082	400	173_1	No
M_DeepCast_400m_m2_186	400	172_1	No
M_DeepCast_400m_m2_185	400	171_1	No
M_DeepCast_400m_m2_099	400	170_1	No
M_DeepCast_400m_m1_026	400	169_1	No
M_DeepCast_400m_m1_321	400	168_1	No
M_DeepCast_400m_m2_255	400	166_1	No
M_DeepCast_400m_m2_171	400	164_1	No
M_DeepCast_400m_m2_213	400	163_1	No
M_DeepCast_400m_m1_056	400	161_1	No
M_DeepCast_400m_m1_367	400	154_1	No
M_DeepCast_400m_m1_038	400	149_1	No
M_DeepCast_400m_m2_045	400	147_1	No
M_DeepCast_400m_m1_326	400	146_2	No
M_DeepCast_400m_m2_058	400	144_1	No
M_DeepCast_400m_m1_328	400	135_1	Representative sequence
M_DeepCast_400m_m1_109	400	128_4	No
M_DeepCast_400m_m2_344	400	125_1	No
M_DeepCast_400m_m1_076	400	113_1	No
M_DeepCast_400m_m1_066	400	112_1	No
M_DeepCast_400m_m1_077	400	111_1	No
M_DeepCast_400m_m2_201	400	110_0	No
M_DeepCast_400m_m2_025	400	107_1	No
M_DeepCast_400m_m2_351	400	105_1	Representative sequence
M_DeepCast_400m_m2_084	400	104_1	No
M_DeepCast_400m_m2_240	400	103_1	No
M_DeepCast_400m_m2_002	400	102_1	No
M_DeepCast_400m_m2_205	400	92_1	No
M_DeepCast_400m_m2_339	400	90_1	No
M_DeepCast_400m_m2_183	400	89_1	Representative sequence
M_DeepCast_400m_m1_178	400	88_1	No
M_DeepCast_400m_m2_347	400	86_1	No
M_DeepCast_400m_m1_009	400	84_1	Representative sequence
M_DeepCast_400m_m1_377	400	83_1	No
M_DeepCast_400m_m2_073	400	82_1	No
M_DeepCast_400m_m2_277	400	81_1	Representative sequence
M_DeepCast_400m_m2_231	400	80_1	No
M_DeepCast_400m_m2_082	400	79_1	Representative sequence
M_DeepCast_400m_m2_153	400	77_0	Representative sequence
M_DeepCast_400m_m2_187	400	75_1	No
M_DeepCast_400m_m2_122	400	73_1	Representative sequence
M_DeepCast_400m_m2_140	400	74_0	No
M_DeepCast_400m_m2_227	400	72_1	No
M_DeepCast_400m_m2_145	400	71_1	No
M_DeepCast_400m_m2_117	400	69_1	No
M_DeepCast_400m_m2_215	400	63_1	No
M_DeepCast_400m_m1_160	400	55_1	No
M_DeepCast_400m_m2_340	400	54_1	Representative sequence
M_DeepCast_400m_m2_264	400	46_1	No
M_DeepCast_400m_m1_357	400	44_4	No
M_DeepCast_400m_m2_108	400	43_1	No
M_DeepCast_400m_m1_065	400	42_1	No
M_DeepCast_400m_m2_022	400	40_1	No
M_DeepCast_400m_m1_363	400	39_1	No
M_DeepCast_400m_m2_273	400	38_7	No
M_DeepCast_400m_m1_316	400	37_1	No
M_DeepCast_400m_m1_342	400	36_1	No
M_DeepCast_400m_m2_043	400	35_1	No
M_DeepCast_400m_m2_357	400	34_1	No
M_DeepCast_400m_m2_239	400	33_1	No
M_DeepCast_400m_m2_269	400	28_1	Representative sequence
M_DeepCast_400m_m2_033	400	27_1	No
M_DeepCast_400m_m2_027	400	26_2	No
M_DeepCast_400m_m2_207	400	25_1	Representative sequence
M_DeepCast_400m_m2_252	400	24_4	Representative sequence
M_DeepCast_400m_m2_044	400	24_6	Representative sequence
M_DeepCast_400m_m2_105	400	21_1	No
M_DeepCast_400m_m1_149	400	19_1	No
M_DeepCast_400m_m2_142	400	15_1	No
M_DeepCast_400m_m2_256	400	11_1	No
M_DeepCast_400m_m2_232	400	10_1	No
K_DeepCast_1200m_m2_226	1200	605_1	No
K_DeepCast_1200m_m1_121	1200	599_1	No
K_DeepCast_1200m_m2_016	1200	597_1	No
K_DeepCast_1200m_m2_305	1200	594_1	No
K_DeepCast_1200m_m2_085	1200	590_1	No
K_DeepCast_1200m_m2_021	1200	585_1	No
K_DeepCast_1200m_m2_162	1200	580_1	No
K_DeepCast_1200m_m2_035	1200	579_1	No
K_DeepCast_1200m_m1_136	1200	578_1	No
K_DeepCast_1200m_m2_046	1200	577_2	No
K_DeepCast_1200m_m2_081	1200	576_1	Representative sequence
K_DeepCast_1200m_m2_112	1200	571_1	No
K_DeepCast_1200m_m2_182	1200	570_1	No
K_DeepCast_1200m_m1_024	1200	569_1	No
K_DeepCast_1200m_m2_282	1200	566_1	No
K_DeepCast_1200m_m2_113	1200	565_1	No
K_DeepCast_1200m_m2_176	1200	559_1	No
K_DeepCast_1200m_m2_221	1200	557_2	No
K_DeepCast_1200m_m2_001	1200	556_9	No
K_DeepCast_1200m_m2_291	1200	556_1	No
K_DeepCast_1200m_m1_354	1200	551_1	No
K_DeepCast_1200m_m2_161	1200	549_1	No
K_DeepCast_1200m_m2_313	1200	542_1	No
K_DeepCast_1200m_m1_106	1200	541_6	No
K_DeepCast_1200m_m1_096	1200	540_1	No
K_DeepCast_1200m_m1_104	1200	518_1	No
K_DeepCast_1200m_m1_158	1200	517_1	No
K_DeepCast_1200m_m1_080	1200	513_1	No
K_DeepCast_1200m_m2_173	1200	501_5	No
K_DeepCast_1200m_m2_280	1200	499_1	No
K_DeepCast_1200m_m1_130	1200	497_1	No
K_DeepCast_1200m_m2_189	1200	496_1	No
K_DeepCast_1200m_m2_089	1200	495_1	No
K_DeepCast_1200m_m2_195	1200	494_1	No
K_DeepCast_1200m_m1_095	1200	493_1	No
K_DeepCast_1200m_m2_127	1200	492_1	No
K_DeepCast_1200m_m1_056	1200	489_1	No
K_DeepCast_1200m_m2_047	1200	488_1	No
K_DeepCast_1200m_m2_283	1200	487_1	Representative sequence
K_DeepCast_1200m_m2_073	1200	486_1	No
K_DeepCast_1200m_m1_008	1200	485_1	No
K_DeepCast_1200m_m2_213	1200	482_1	No
K_DeepCast_1200m_m2_246	1200	481_1	No
K_DeepCast_1200m_m2_108	1200	471_1	No
K_DeepCast_1200m_m2_139	1200	470_1	No
K_DeepCast_1200m_m1_081	1200	467_1	No
K_DeepCast_1200m_m2_098	1200	463_2	No
K_DeepCast_1200m_m1_028	1200	462_1	No
K_DeepCast_1200m_m2_079	1200	458_1	No
K_DeepCast_1200m_m1_075	1200	457_1	No
K_DeepCast_1200m_m2_095	1200	456_1	No
K_DeepCast_1200m_m2_077	1200	454_1	No
K_DeepCast_1200m_m2_118	1200	453_1	No
K_DeepCast_1200m_m1_053	1200	451_1	No
K_DeepCast_1200m_m1_020	1200	450_1	No
K_DeepCast_1200m_m1_103	1200	445_1	No
K_DeepCast_1200m_m1_031	1200	443_1	No
K_DeepCast_1200m_m1_061	1200	440_1	No
K_DeepCast_1200m_m2_211	1200	439_1	No
K_DeepCast_1200m_m1_355	1200	435_1	No
K_DeepCast_1200m_m2_106	1200	434_1	No
K_DeepCast_1200m_m1_349	1200	432_1	No
K_DeepCast_1200m_m2_136	1200	431_1	No
K_DeepCast_1200m_m2_143	1200	426_1	No
K_DeepCast_1200m_m2_149	1200	425_1	No
K_DeepCast_1200m_m2_010	1200	424_1	No
K_DeepCast_1200m_m2_266	1200	421_1	No
K_DeepCast_1200m_m1_305	1200	418_1	No
K_DeepCast_1200m_m1_114	1200	417_1	No
K_DeepCast_1200m_m1_032	1200	411_1	No
K_DeepCast_1200m_m2_320	1200	410_1	No
K_DeepCast_1200m_m1_318	1200	407_1	No
K_DeepCast_1200m_m1_316	1200	406_1	No
K_DeepCast_1200m_m1_025	1200	400_1	No
K_DeepCast_1200m_m2_123	1200	397_1	No
K_DeepCast_1200m_m2_116	1200	394_3	No
K_DeepCast_1200m_m1_022	1200	393_1	No
K_DeepCast_1200m_m1_306	1200	392_1	No
K_DeepCast_1200m_m2_215	1200	391_1	No
K_DeepCast_1200m_m2_171	1200	390_1	No
K_DeepCast_1200m_m1_301	1200	385_1	No
K_DeepCast_1200m_m1_266	1200	378_1	No
K_DeepCast_1200m_m2_052	1200	376_1	No
K_DeepCast_1200m_m1_334	1200	370_1	No
K_DeepCast_1200m_m2_004	1200	364_1	No
K_DeepCast_1200m_m2_278	1200	360_1	No
K_DeepCast_1200m_m2_197	1200	356_1	No
K_DeepCast_1200m_m2_030	1200	355_1	No
K_DeepCast_1200m_m2_327	1200	352_2	No
K_DeepCast_1200m_m2_130	1200	351_1	No
K_DeepCast_1200m_m1_295	1200	349_1	No
K_DeepCast_1200m_m1_347	1200	345_1	No
K_DeepCast_1200m_m1_062	1200	344_1	No
K_DeepCast_1200m_m2_272	1200	342_0	Representative sequence
K_DeepCast_1200m_m2_124	1200	336_1	Representative sequence
K_DeepCast_1200m_m1_317	1200	338_0	Representative sequence
K_DeepCast_1200m_m2_303	1200	330_1	No
K_DeepCast_1200m_m1_329	1200	327_1	No
K_DeepCast_1200m_m1_338	1200	325_2	No
K_DeepCast_1200m_m2_020	1200	322_1	No
K_DeepCast_1200m_m2_192	1200	320_1	No
K_DeepCast_1200m_m1_319	1200	312_1	No
K_DeepCast_1200m_m2_163	1200	309_1	No
K_DeepCast_1200m_m2_218	1200	308_1	No
K_DeepCast_1200m_m2_203	1200	307_1	No
K_DeepCast_1200m_m2_232	1200	305_2	No
K_DeepCast_1200m_m2_126	1200	304_1	No
K_DeepCast_1200m_m2_092	1200	303_1	No
K_DeepCast_1200m_m1_290	1200	302_1	No
K_DeepCast_1200m_m2_168	1200	301_1	No
K_DeepCast_1200m_m2_295	1200	297_1	No
K_DeepCast_1200m_m2_104	1200	296_1	No
K_DeepCast_1200m_m2_178	1200	295_2	No
K_DeepCast_1200m_m2_048	1200	294_1	No
K_DeepCast_1200m_m1_042	1200	293_1	No
K_DeepCast_1200m_m2_268	1200	292_1	No
K_DeepCast_1200m_m2_158	1200	290_1	No
K_DeepCast_1200m_m2_057	1200	286_1	No
K_DeepCast_1200m_m2_273	1200	285_1	No
K_DeepCast_1200m_m2_150	1200	280_1	No
K_DeepCast_1200m_m2_318	1200	277_1	No
K_DeepCast_1200m_m1_023	1200	276_1	No
K_DeepCast_1200m_m2_222	1200	269_2	No
K_DeepCast_1200m_m2_153	1200	267_1	No
K_DeepCast_1200m_m2_220	1200	243_1	No
K_DeepCast_1200m_m2_076	1200	240_1	No
K_DeepCast_1200m_m1_310	1200	239_1	No
K_DeepCast_1200m_m2_314	1200	238_1	No
K_DeepCast_1200m_m1_088	1200	237_1	No
K_DeepCast_1200m_m1_303	1200	231_1	No
K_DeepCast_1200m_m1_293	1200	228_1	No
K_DeepCast_1200m_m2_190	1200	227_1	No
K_DeepCast_1200m_m1_255	1200	219_1	Representative sequence
K_DeepCast_1200m_m2_148	1200	208_1	No
K_DeepCast_1200m_m1_073	1200	205_1	No
K_DeepCast_1200m_m2_185	1200	203_1	No
K_DeepCast_1200m_m2_196	1200	202_1	No
K_DeepCast_1200m_m2_286	1200	201_1	No
K_DeepCast_1200m_m2_109	1200	199_1	No
K_DeepCast_1200m_m2_018	1200	198_1	No
K_DeepCast_1200m_m2_053	1200	196_1	No
K_DeepCast_1200m_m2_061	1200	195_1	No
K_DeepCast_1200m_m1_115	1200	194_1	No
K_DeepCast_1200m_m2_065	1200	193_1	No
K_DeepCast_1200m_m1_014	1200	191_1	No
K_DeepCast_1200m_m1_049	1200	187_1	No
K_DeepCast_1200m_m1_039	1200	184_1	No
K_DeepCast_1200m_m1_117	1200	183_1	No
K_DeepCast_1200m_m1_015	1200	182_1	No
K_DeepCast_1200m_m1_341	1200	181_1	No
K_DeepCast_1200m_m2_225	1200	176_1	No
K_DeepCast_1200m_m1_343	1200	175_1	No
K_DeepCast_1200m_m2_022	1200	174_1	No
K_DeepCast_1200m_m2_277	1200	173_1	No
K_DeepCast_1200m_m2_083	1200	171_1	No
K_DeepCast_1200m_m1_335	1200	170_1	No
K_DeepCast_1200m_m1_013	1200	169_1	No
K_DeepCast_1200m_m2_234	1200	168_1	No
K_DeepCast_1200m_m2_064	1200	166_1	No
K_DeepCast_1200m_m2_219	1200	164_1	No
K_DeepCast_1200m_m1_345	1200	163_1	No
K_DeepCast_1200m_m2_311	1200	161_1	No
K_DeepCast_1200m_m2_063	1200	155_1	No
K_DeepCast_1200m_m2_180	1200	135_1	No
K_DeepCast_1200m_m2_056	1200	124_1	No
K_DeepCast_1200m_m1_100	1200	113_1	No
K_DeepCast_1200m_m1_033	1200	112_1	No
K_DeepCast_1200m_m2_201	1200	111_1	No
K_DeepCast_1200m_m1_030	1200	107_1	No
K_DeepCast_1200m_m1_166	1200	104_1	No
K_DeepCast_1200m_m2_191	1200	103_1	Representative sequence
K_DeepCast_1200m_m2_034	1200	102_1	No
K_DeepCast_1200m_m2_315	1200	88_1	No
K_DeepCast_1200m_m1_326	1200	86_1	No
K_DeepCast_1200m_m1_068	1200	85_1	No
K_DeepCast_1200m_m1_004	1200	84_1	No
K_DeepCast_1200m_m2_204	1200	83_1	Representative sequence
K_DeepCast_1200m_m1_017	1200	82_1	No
K_DeepCast_1200m_m2_012	1200	80_1	No
K_DeepCast_1200m_m2_066	1200	79_1	No
K_DeepCast_1200m_m1_162	1200	75_1	No
K_DeepCast_1200m_m1_250	1200	73_1	No
K_DeepCast_1200m_m1_198	1200	69_1	No
K_DeepCast_1200m_m1_214	1200	63_1	No
K_DeepCast_1200m_m1_139	1200	55_1	No
K_DeepCast_1200m_m2_008	1200	50_1	No
K_DeepCast_1200m_m2_128	1200	46_1	No
K_DeepCast_1200m_m1_294	1200	44_3	No
K_DeepCast_1200m_m2_141	1200	43_1	No
K_DeepCast_1200m_m1_314	1200	40_2	No
K_DeepCast_1200m_m1_328	1200	39_1	No
K_DeepCast_1200m_m2_207	1200	38_3	Representative sequence
K_DeepCast_1200m_m2_217	1200	37_1	No
K_DeepCast_1200m_m1_309	1200	36_1	No
K_DeepCast_1200m_m1_296	1200	35_1	No
K_DeepCast_1200m_m2_259	1200	34_1	No
K_DeepCast_1200m_m2_155	1200	33_1	No
K_DeepCast_1200m_m2_025	1200	27_1	No
K_DeepCast_1200m_m1_344	1200	26_1	No
K_DeepCast_1200m_m2_255	1200	25_1	No
K_DeepCast_1200m_m2_102	1200	24_2	No
K_DeepCast_1200m_m1_340	1200	24_11	No
K_DeepCast_1200m_m1_027	1200	21_1	No
K_DeepCast_1200m_m2_239	1200	15_1	No
K_DeepCast_1200m_m2_005	1200	13_4	Representative sequence
K_DeepCast_1200m_m1_044	1200	12_3	No
K_DeepCast_1200m_m2_312	1200	11_1	No
K_DeepCast_1200m_m1_324	1200	10_1	No
