MAG	Depth	Cluster.ID	Representative.cluster	Representative.sequence
3142	M_DeepCast_400m_m2_097	400	325_2	No
3143	M_DeepCast_400m_m1_114	400	322_1	No
3144	M_DeepCast_400m_m1_102	400	321_1	Representative sequence
3145	M_DeepCast_400m_m1_075	400	320_1	No
3146	M_DeepCast_400m_m1_059	400	319_1	No
3147	M_DeepCast_400m_m2_096	400	318_1	Representative sequence
3148	M_DeepCast_400m_m2_169	400	312_1	No
3149	M_DeepCast_400m_m1_370	400	311_1	No
3150	M_DeepCast_400m_m2_072	400	309_1	No
3151	M_DeepCast_400m_m2_090	400	308_1	No
3152	M_DeepCast_400m_m2_019	400	307_1	No
3153	M_DeepCast_400m_m2_270	400	305_2	No
3154	M_DeepCast_400m_m2_055	400	304_1	No
3155	M_DeepCast_400m_m1_333	400	303_1	No
3156	M_DeepCast_400m_m1_320	400	302_1	No
3157	M_DeepCast_400m_m2_221	400	297_1	No
3158	M_DeepCast_400m_m1_062	400	295_1	No
3159	M_DeepCast_400m_m2_049	400	294_1	No
3160	M_DeepCast_400m_m1_067	400	293_1	No
3161	M_DeepCast_400m_m1_073	400	292_1	No
3162	M_DeepCast_400m_m2_312	400	290_1	No
3163	M_DeepCast_400m_m2_296	400	286_1	No
3164	M_DeepCast_400m_m2_259	400	285_1	No
3165	M_DeepCast_400m_m1_127	400	280_2	Representative sequence
3166	M_DeepCast_400m_m1_368	400	280_1	No
3167	M_DeepCast_400m_m2_166	400	276_1	No
3168	M_DeepCast_400m_m2_080	400	269_2	No
3169	M_DeepCast_400m_m1_028	400	267_1	Representative sequence
3170	M_DeepCast_400m_m2_241	400	243_1	No
3171	M_DeepCast_400m_m1_081	400	242_1	No
3172	M_DeepCast_400m_m2_309	400	240_1	No
3173	M_DeepCast_400m_m2_235	400	239_1	Representative sequence
3174	M_DeepCast_400m_m2_342	400	237_1	No
3175	M_DeepCast_400m_m2_329	400	231_1	No
3176	M_DeepCast_400m_m1_166	400	229_1	No
3177	M_DeepCast_400m_m2_062	400	228_1	Representative sequence
3178	M_DeepCast_400m_m2_229	400	227_1	No
3179	M_DeepCast_400m_m1_327	400	219_1	No
3180	M_DeepCast_400m_m2_325	400	218_1	Representative sequence
3181	M_DeepCast_400m_m2_050	400	208_1	No
3182	M_DeepCast_400m_m1_020	400	205_1	No
3183	M_DeepCast_400m_m2_003	400	203_1	No
3184	M_DeepCast_400m_m1_171	400	201_1	No
3185	M_DeepCast_400m_m2_035	400	199_1	No
3186	M_DeepCast_400m_m2_031	400	198_1	No
3187	M_DeepCast_400m_m2_301	400	196_1	No
3188	M_DeepCast_400m_m1_051	400	195_1	No
3189	M_DeepCast_400m_m2_247	400	194_1	No
3190	M_DeepCast_400m_m2_237	400	193_1	No
3191	M_DeepCast_400m_m1_372	400	187_1	No
3192	M_DeepCast_400m_m1_116	400	183_1	No
3193	M_DeepCast_400m_m1_351	400	182_1	No
3194	M_DeepCast_400m_m2_016	400	181_1	No
3195	M_DeepCast_400m_m1_186	400	180_1	No
3196	M_DeepCast_400m_m1_021	400	176_1	No
3197	M_DeepCast_400m_m2_261	400	175_1	No
3198	M_DeepCast_400m_m2_138	400	174_1	No
3199	M_DeepCast_400m_m1_082	400	173_1	No
3200	M_DeepCast_400m_m2_186	400	172_1	No
3201	M_DeepCast_400m_m2_099	400	170_1	No
3202	M_DeepCast_400m_m1_026	400	169_1	No
3203	M_DeepCast_400m_m1_321	400	168_1	No
3204	M_DeepCast_400m_m2_255	400	166_1	No
3205	M_DeepCast_400m_m2_171	400	164_1	No
3206	M_DeepCast_400m_m2_213	400	163_1	No
3207	M_DeepCast_400m_m1_056	400	161_1	No
3208	M_DeepCast_400m_m1_367	400	154_1	No
3209	M_DeepCast_400m_m2_045	400	147_1	No
3210	M_DeepCast_400m_m1_326	400	146_2	No
3211	M_DeepCast_400m_m2_058	400	144_1	No
3212	M_DeepCast_400m_m1_328	400	135_1	Representative sequence
3213	M_DeepCast_400m_m2_344	400	125_1	No
3214	M_DeepCast_400m_m1_076	400	113_1	No
3215	M_DeepCast_400m_m1_066	400	112_1	No
3216	M_DeepCast_400m_m1_077	400	111_1	No
3217	M_DeepCast_400m_m2_025	400	107_1	No
3218	M_DeepCast_400m_m2_351	400	105_1	Representative sequence
3219	M_DeepCast_400m_m2_084	400	104_1	No
3220	M_DeepCast_400m_m2_240	400	103_1	No
3221	M_DeepCast_400m_m2_002	400	102_1	No
3222	M_DeepCast_400m_m2_205	400	92_1	No
3223	M_DeepCast_400m_m2_183	400	89_1	Representative sequence
3224	M_DeepCast_400m_m1_009	400	84_1	Representative sequence
3225	M_DeepCast_400m_m1_377	400	83_1	No
3226	M_DeepCast_400m_m2_073	400	82_1	No
3227	M_DeepCast_400m_m2_277	400	81_1	Representative sequence
3228	M_DeepCast_400m_m2_082	400	79_1	Representative sequence
3229	M_DeepCast_400m_m2_153	400	77_0	Representative sequence
3230	M_DeepCast_400m_m2_187	400	75_1	No
3231	M_DeepCast_400m_m2_122	400	73_1	Representative sequence
3232	M_DeepCast_400m_m2_227	400	72_1	No
3233	M_DeepCast_400m_m1_160	400	55_1	No
3234	M_DeepCast_400m_m2_340	400	54_1	Representative sequence
3235	M_DeepCast_400m_m2_264	400	46_1	No
3236	M_DeepCast_400m_m2_108	400	43_1	No
3237	M_DeepCast_400m_m1_065	400	42_1	No
3238	M_DeepCast_400m_m2_022	400	40_1	No
3239	M_DeepCast_400m_m1_363	400	39_1	No
3240	M_DeepCast_400m_m1_316	400	37_1	No
3241	M_DeepCast_400m_m1_342	400	36_1	No
3242	M_DeepCast_400m_m2_043	400	35_1	No
3243	M_DeepCast_400m_m2_269	400	28_1	Representative sequence
3244	M_DeepCast_400m_m2_033	400	27_1	No
3245	M_DeepCast_400m_m2_207	400	25_1	Representative sequence
3246	M_DeepCast_400m_m2_252	400	24_4	Representative sequence
3247	M_DeepCast_400m_m2_044	400	24_6	Representative sequence
3248	M_DeepCast_400m_m2_105	400	21_1	No
3249	M_DeepCast_400m_m1_149	400	19_1	No
3250	M_DeepCast_400m_m2_142	400	15_1	No
3251	M_DeepCast_400m_m2_256	400	11_1	No
3252	M_DeepCast_400m_m2_232	400	10_1	No
3253	K_DeepCast_1200m_m2_226	1200	605_1	No
3254	K_DeepCast_1200m_m1_121	1200	599_1	No
3255	K_DeepCast_1200m_m2_016	1200	597_1	No
3256	K_DeepCast_1200m_m2_305	1200	594_1	No
3257	K_DeepCast_1200m_m2_085	1200	590_1	No
3258	K_DeepCast_1200m_m2_021	1200	585_1	No
3259	K_DeepCast_1200m_m2_162	1200	580_1	No
3260	K_DeepCast_1200m_m2_035	1200	579_1	No
3261	K_DeepCast_1200m_m1_136	1200	578_1	No
3262	K_DeepCast_1200m_m2_046	1200	577_2	No
3263	K_DeepCast_1200m_m2_081	1200	576_1	Representative sequence
3264	K_DeepCast_1200m_m2_112	1200	571_1	No
3265	K_DeepCast_1200m_m2_182	1200	570_1	No
3266	K_DeepCast_1200m_m1_024	1200	569_1	No
3267	K_DeepCast_1200m_m2_282	1200	566_1	No
3268	K_DeepCast_1200m_m2_113	1200	565_1	No
3269	K_DeepCast_1200m_m2_176	1200	559_1	No
3270	K_DeepCast_1200m_m2_221	1200	557_2	No
3271	K_DeepCast_1200m_m2_001	1200	556_9	No
3272	K_DeepCast_1200m_m2_291	1200	556_1	No
3273	K_DeepCast_1200m_m1_354	1200	551_1	No
3274	K_DeepCast_1200m_m2_161	1200	549_1	No
3275	K_DeepCast_1200m_m2_313	1200	542_1	No
3276	K_DeepCast_1200m_m1_096	1200	540_1	No
3277	K_DeepCast_1200m_m1_104	1200	518_1	No
3278	K_DeepCast_1200m_m1_158	1200	517_1	No
3279	K_DeepCast_1200m_m1_080	1200	513_1	No
3280	K_DeepCast_1200m_m2_280	1200	499_1	No
3281	K_DeepCast_1200m_m1_130	1200	497_1	No
3282	K_DeepCast_1200m_m2_189	1200	496_1	No
3283	K_DeepCast_1200m_m2_089	1200	495_1	No
3284	K_DeepCast_1200m_m2_195	1200	494_1	No
3285	K_DeepCast_1200m_m1_095	1200	493_1	No
3286	K_DeepCast_1200m_m2_127	1200	492_1	No
3287	K_DeepCast_1200m_m1_056	1200	489_1	No
3288	K_DeepCast_1200m_m2_047	1200	488_1	No
3289	K_DeepCast_1200m_m2_283	1200	487_1	Representative sequence
3290	K_DeepCast_1200m_m2_073	1200	486_1	No
3291	K_DeepCast_1200m_m1_008	1200	485_1	No
3292	K_DeepCast_1200m_m2_213	1200	482_1	No
3293	K_DeepCast_1200m_m2_246	1200	481_1	No
3294	K_DeepCast_1200m_m2_108	1200	471_1	No
3295	K_DeepCast_1200m_m2_139	1200	470_1	No
3296	K_DeepCast_1200m_m1_081	1200	467_1	No
3297	K_DeepCast_1200m_m1_028	1200	462_1	No
3298	K_DeepCast_1200m_m2_079	1200	458_1	No
3299	K_DeepCast_1200m_m1_075	1200	457_1	No
3300	K_DeepCast_1200m_m2_095	1200	456_1	No
3301	K_DeepCast_1200m_m2_118	1200	453_1	No
3302	K_DeepCast_1200m_m1_053	1200	451_1	No
3303	K_DeepCast_1200m_m1_020	1200	450_1	No
3304	K_DeepCast_1200m_m1_103	1200	445_1	No
3305	K_DeepCast_1200m_m1_031	1200	443_1	No
3306	K_DeepCast_1200m_m1_061	1200	440_1	No
3307	K_DeepCast_1200m_m2_211	1200	439_1	No
3308	K_DeepCast_1200m_m1_355	1200	435_1	No
3309	K_DeepCast_1200m_m2_106	1200	434_1	No
3310	K_DeepCast_1200m_m1_349	1200	432_1	No
3311	K_DeepCast_1200m_m2_136	1200	431_1	No
3312	K_DeepCast_1200m_m2_143	1200	426_1	No
3313	K_DeepCast_1200m_m2_149	1200	425_1	No
3314	K_DeepCast_1200m_m2_010	1200	424_1	No
3315	K_DeepCast_1200m_m2_266	1200	421_1	No
3316	K_DeepCast_1200m_m1_305	1200	418_1	No
3317	K_DeepCast_1200m_m1_114	1200	417_1	No
3318	K_DeepCast_1200m_m1_032	1200	411_1	No
3319	K_DeepCast_1200m_m2_320	1200	410_1	No
3320	K_DeepCast_1200m_m1_316	1200	406_1	No
3321	K_DeepCast_1200m_m1_025	1200	400_1	No
3322	K_DeepCast_1200m_m2_123	1200	397_1	No
3323	K_DeepCast_1200m_m1_022	1200	393_1	No
3324	K_DeepCast_1200m_m1_306	1200	392_1	No
3325	K_DeepCast_1200m_m2_215	1200	391_1	No
3326	K_DeepCast_1200m_m2_171	1200	390_1	No
3327	K_DeepCast_1200m_m1_301	1200	385_1	No
3328	K_DeepCast_1200m_m1_266	1200	378_1	No
3329	K_DeepCast_1200m_m2_052	1200	376_1	No
3330	K_DeepCast_1200m_m1_334	1200	370_1	No
3331	K_DeepCast_1200m_m2_004	1200	364_1	No
3332	K_DeepCast_1200m_m2_278	1200	360_1	No
3333	K_DeepCast_1200m_m2_197	1200	356_1	No
3334	K_DeepCast_1200m_m2_030	1200	355_1	No
3335	K_DeepCast_1200m_m2_327	1200	352_2	No
3336	K_DeepCast_1200m_m2_130	1200	351_1	No
3337	K_DeepCast_1200m_m1_295	1200	349_1	No
3338	K_DeepCast_1200m_m1_347	1200	345_1	No
3339	K_DeepCast_1200m_m1_062	1200	344_1	No
3340	K_DeepCast_1200m_m2_272	1200	342_0	Representative sequence
3341	K_DeepCast_1200m_m2_124	1200	336_1	Representative sequence
3342	K_DeepCast_1200m_m1_317	1200	338_0	Representative sequence
3343	K_DeepCast_1200m_m2_303	1200	330_1	No
3344	K_DeepCast_1200m_m1_329	1200	327_1	No
3345	K_DeepCast_1200m_m1_338	1200	325_2	No
3346	K_DeepCast_1200m_m2_020	1200	322_1	No
3347	K_DeepCast_1200m_m2_192	1200	320_1	No
3348	K_DeepCast_1200m_m1_319	1200	312_1	No
3349	K_DeepCast_1200m_m2_163	1200	309_1	No
3350	K_DeepCast_1200m_m2_218	1200	308_1	No
3351	K_DeepCast_1200m_m2_203	1200	307_1	No
3352	K_DeepCast_1200m_m2_232	1200	305_2	No
3353	K_DeepCast_1200m_m2_126	1200	304_1	No
3354	K_DeepCast_1200m_m2_092	1200	303_1	No
3355	K_DeepCast_1200m_m1_290	1200	302_1	No
3356	K_DeepCast_1200m_m2_168	1200	301_1	No
3357	K_DeepCast_1200m_m2_295	1200	297_1	No
3358	K_DeepCast_1200m_m2_178	1200	295_2	No
3359	K_DeepCast_1200m_m2_048	1200	294_1	No
3360	K_DeepCast_1200m_m1_042	1200	293_1	No
3361	K_DeepCast_1200m_m2_268	1200	292_1	No
3362	K_DeepCast_1200m_m2_158	1200	290_1	No
3363	K_DeepCast_1200m_m2_057	1200	286_1	No
3364	K_DeepCast_1200m_m2_273	1200	285_1	No
3365	K_DeepCast_1200m_m2_150	1200	280_1	No
3366	K_DeepCast_1200m_m1_023	1200	276_1	No
3367	K_DeepCast_1200m_m2_222	1200	269_2	No
3368	K_DeepCast_1200m_m2_153	1200	267_1	No
3369	K_DeepCast_1200m_m2_220	1200	243_1	No
3370	K_DeepCast_1200m_m2_076	1200	240_1	No
3371	K_DeepCast_1200m_m1_310	1200	239_1	No
3372	K_DeepCast_1200m_m2_314	1200	238_1	No
3373	K_DeepCast_1200m_m1_088	1200	237_1	No
3374	K_DeepCast_1200m_m1_303	1200	231_1	No
3375	K_DeepCast_1200m_m1_293	1200	228_1	No
3376	K_DeepCast_1200m_m2_190	1200	227_1	No
3377	K_DeepCast_1200m_m1_255	1200	219_1	Representative sequence
3378	K_DeepCast_1200m_m2_148	1200	208_1	No
3379	K_DeepCast_1200m_m1_073	1200	205_1	No
3380	K_DeepCast_1200m_m2_185	1200	203_1	No
3381	K_DeepCast_1200m_m2_286	1200	201_1	No
3382	K_DeepCast_1200m_m2_109	1200	199_1	No
3383	K_DeepCast_1200m_m2_018	1200	198_1	No
3384	K_DeepCast_1200m_m2_053	1200	196_1	No
3385	K_DeepCast_1200m_m2_061	1200	195_1	No
3386	K_DeepCast_1200m_m1_115	1200	194_1	No
3387	K_DeepCast_1200m_m2_065	1200	193_1	No
3388	K_DeepCast_1200m_m1_014	1200	191_1	No
3389	K_DeepCast_1200m_m1_049	1200	187_1	No
3390	K_DeepCast_1200m_m1_039	1200	184_1	No
3391	K_DeepCast_1200m_m1_117	1200	183_1	No
3392	K_DeepCast_1200m_m1_015	1200	182_1	No
3393	K_DeepCast_1200m_m1_341	1200	181_1	No
3394	K_DeepCast_1200m_m2_225	1200	176_1	No
3395	K_DeepCast_1200m_m1_343	1200	175_1	No
3396	K_DeepCast_1200m_m2_022	1200	174_1	No
3397	K_DeepCast_1200m_m2_277	1200	173_1	No
3398	K_DeepCast_1200m_m1_335	1200	170_1	No
3399	K_DeepCast_1200m_m1_013	1200	169_1	No
3400	K_DeepCast_1200m_m2_234	1200	168_1	No
3401	K_DeepCast_1200m_m2_064	1200	166_1	No
3402	K_DeepCast_1200m_m2_219	1200	164_1	No
3403	K_DeepCast_1200m_m1_345	1200	163_1	No
3404	K_DeepCast_1200m_m2_311	1200	161_1	No
3405	K_DeepCast_1200m_m2_063	1200	155_1	No
3406	K_DeepCast_1200m_m2_180	1200	135_1	No
3407	K_DeepCast_1200m_m2_056	1200	124_1	No
3408	K_DeepCast_1200m_m1_100	1200	113_1	No
3409	K_DeepCast_1200m_m1_033	1200	112_1	No
3410	K_DeepCast_1200m_m2_201	1200	111_1	No
3411	K_DeepCast_1200m_m1_030	1200	107_1	No
3412	K_DeepCast_1200m_m1_166	1200	104_1	No
3413	K_DeepCast_1200m_m2_191	1200	103_1	Representative sequence
3414	K_DeepCast_1200m_m2_034	1200	102_1	No
3415	K_DeepCast_1200m_m1_068	1200	85_1	No
3416	K_DeepCast_1200m_m1_004	1200	84_1	No
3417	K_DeepCast_1200m_m2_204	1200	83_1	Representative sequence
3418	K_DeepCast_1200m_m1_017	1200	82_1	No
3419	K_DeepCast_1200m_m2_066	1200	79_1	No
3420	K_DeepCast_1200m_m1_162	1200	75_1	No
3421	K_DeepCast_1200m_m1_250	1200	73_1	No
3422	K_DeepCast_1200m_m1_139	1200	55_1	No
3423	K_DeepCast_1200m_m2_008	1200	50_1	No
3424	K_DeepCast_1200m_m2_128	1200	46_1	No
3425	K_DeepCast_1200m_m2_141	1200	43_1	No
3426	K_DeepCast_1200m_m1_328	1200	39_1	No
3427	K_DeepCast_1200m_m2_207	1200	38_3	Representative sequence
3428	K_DeepCast_1200m_m2_217	1200	37_1	No
3429	K_DeepCast_1200m_m1_309	1200	36_1	No
3430	K_DeepCast_1200m_m1_296	1200	35_1	No
3431	K_DeepCast_1200m_m2_025	1200	27_1	No
3432	K_DeepCast_1200m_m1_344	1200	26_1	No
3433	K_DeepCast_1200m_m2_255	1200	25_1	No
3434	K_DeepCast_1200m_m2_102	1200	24_2	No
3435	K_DeepCast_1200m_m1_027	1200	21_1	No
3436	K_DeepCast_1200m_m2_239	1200	15_1	No
3437	K_DeepCast_1200m_m2_005	1200	13_4	Representative sequence
3438	K_DeepCast_1200m_m2_312	1200	11_1	No
3439	K_DeepCast_1200m_m1_324	1200	10_1	No
