MAG_ID,Genome size (bp) of MAG,Percent CDS (CDS bp divided by total BP),Cazyme density (nb of CAZYME/bp),sum AA,sum CBM,sum CE,sum cohesin,sum GH,sum GT,sum PL,AA10,AA12,AA2,AA3,AA3_2,AA3_4,AA4,AA5,AA5_2,AA6,AA7,CBM13,CBM16,CBM2,CBM20,CBM25,CBM3,CBM32,CBM34,CBM35,CBM38,CBM4,CBM40,CBM41,CBM44,CBM47,CBM48,CBM50,CBM51,CBM53,CBM57,CBM6,CBM66,CBM67,CBM73,CBM8,CBM9,CE1,CE10,CE11,CE12,CE13,CE14,CE15,CE16,CE2,CE3,CE4,CE5,CE6,CE7,CE8,CE9,cohesin,GH1,GH10,GH100,GH102,GH103,GH104,GH105,GH106,GH107,GH108,GH109,GH110,GH112,GH113,GH114,GH115,GH116,GH117,GH119,GH12,GH120,GH123,GH125,GH127,GH128,GH129,GH13,GH13_1,GH13_10,GH13_11,GH13_13,GH13_15,GH13_16,GH13_18,GH13_2,GH13_20,GH13_21,GH13_23,GH13_26,GH13_27,GH13_3,GH13_30,GH13_31,GH13_33,GH13_36,GH13_38,GH13_4,GH13_5,GH13_6,GH13_7,GH13_8,GH13_9,GH130,GH133,GH135,GH136,GH137,GH138,GH139,GH140,GH141,GH142,GH143,GH144,GH145,GH146,GH147,GH148,GH149,GH15,GH150,GH151,GH152,GH153,GH16,GH17,GH18,GH19,GH2,GH20,GH22,GH23,GH24,GH25,GH26,GH27,GH28,GH29,GH3,GH30,GH30_1,GH30_2,GH30_5,GH30_8,GH31,GH32,GH33,GH35,GH36,GH37,GH38,GH39,GH4,GH42,GH43,GH43_10,GH43_11,GH43_12,GH43_17,GH43_18,GH43_2,GH43_22,GH43_24,GH43_26,GH43_27,GH43_28,GH43_30,GH43_31,GH43_32,GH43_33,GH43_5,GH43_8,GH43_9,GH44,GH45,GH46,GH47,GH48,GH49,GH5,GH5_1,GH5_10,GH5_12,GH5_13,GH5_14,GH5_17,GH5_19,GH5_2,GH5_22,GH5_24,GH5_25,GH5_27,GH5_28,GH5_29,GH5_32,GH5_36,GH5_37,GH5_38,GH5_39,GH5_41,GH5_42,GH5_45,GH5_46,GH5_48,GH5_5,GH5_51,GH5_7,GH50,GH51,GH53,GH55,GH56,GH57,GH6,GH62,GH63,GH64,GH65,GH66,GH67,GH7,GH71,GH72,GH73,GH74,GH76,GH77,GH78,GH79,GH8,GH81,GH84,GH86,GH87,GH88,GH89,GH9,GH92,GH93,GH94,GH95,GH96,GH97,GH99,GT1,GT10,GT101,GT102,GT103,GT104,GT11,GT12,GT13,GT14,GT15,GT17,GT19,GT2_Glyco_tranf_2_2,GT2_Glyco_tranf_2_3,GT2_Glyco_tranf_2_4,GT2_Glyco_tranf_2_5,GT2_Glyco_trans_2_3,GT2_Glycos_transf_2,GT20,GT21,GT22,GT23,GT25,GT26,GT27,GT28,GT29,GT3,GT30,GT31,GT32,GT33,GT34,GT35,GT39,GT4,GT41,GT45,GT46,GT47,GT48,GT5,GT50,GT51,GT53,GT55,GT56,GT59,GT6,GT60,GT61,GT66,GT69,GT7,GT70,GT71,GT74,GT75,GT76,GT77,GT8,GT81,GT83,GT84,GT85,GT87,GT88,GT89,GT9,GT90,GT92,GT94,PL1,PL1_2,PL1_6,PL10,PL10_2,PL10_3,PL11,PL11_2,PL12,PL12_2,PL12_3,PL14,PL14_3,PL15,PL15_1,PL17,PL17_2,PL2,PL21,PL21_1,PL22,PL22_2,PL25,PL26,PL27,PL3,PL4,PL5,PL6,PL6_1,PL6_2,PL7,PL8,PL8_2,PL8_3,PL9,PL9_1,PL9_2,PL9_4,Total of annotated CAZYmes
M_DeepCast_65m_mx_140,1247274,0.890380141,1.12245E-05,0,0,0,0,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,7,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
K_Offshore_120m_m1_009,1121510,0.906323617,2.94246E-05,0,0,2,0,2,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,1,,1,,,,,,,,,1,13,,,,,,1,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
K_DeepCast_65m_m2_238,1056455,0.903121288,3.8809E-05,0,0,1,0,2,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,1,,1,,,,,,,,1,1,16,,,,,,2,,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
K_DeepCast_300m_m1_220,2717832,0.893334467,4.01055E-05,1,4,9,2,59,28,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,3,,,1,,2,1,,,,1,,,1,,,2,,1,,,,,,,,1,13,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,2,,,1,,,,3,,,1,,,,,1,6,,,,,,,,,3,,,,2,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,7,,,,,1,1,,2,,,1,,,,,1,,12,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,2,,1,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,109
M_DeepCast_65m_m2_014,4345014,0.915701537,3.15304E-05,1,17,17,0,68,26,8,,,,,,,1,,,,,,,,,,,,,,,4,,,1,,,,2,,,,2,1,,,7,2,1,1,,,1,2,,,,3,,,4,,3,,,1,,,,,,,,,17,,,,,,1,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,2,,,1,,,,3,,,,1,,,,,,,4,1,,2,,,,,,3,,,,,,,1,3,2,,2,,1,,4,1,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,1,,,,,,,,,,,1,,2,,,,6,,,,,,,,1,,,1,,,,,1,,3,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,6,,,,,1,,,,,2,,,,1,1,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,137
M_DeepCast_200m_m2_052,9841100,0.84316926,3.15005E-05,7,45,39,0,176,38,5,,,,2,,,2,,,3,,,,,,,,,,,2,3,,,,,,,2,,2,,12,2,,,22,11,6,1,,,3,6,,,1,6,,,3,,2,,,1,,,,,,4,,,55,,,,,,3,1,,,1,3,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,11,,,,,,,1,,,,2,,,,,,,6,2,,3,,,,,1,3,,,,,,,,7,11,,15,,4,,10,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,2,1,,,2,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,7,1,,2,,,,,,,,,,,,,1,,1,,,1,10,,1,,,,,,1,,,1,,,,,1,,9,,,,,,,,2,,,,,,,,1,,,,,,,,,,,2,,,,,,7,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,310
M_DeepCast_50m_m1_244,4800226,0.941900027,1.99991E-05,7,2,13,0,25,49,0,,,,1,,,2,1,,,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,7,1,,,3,,,,,1,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,2,,1,1,,,1,,,,,,1,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,4,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,13,3,1,,1,,,,1,,,,,,,,1,,17,,,,,,1,,3,,,,,,,,,,,1,,,,,,,1,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
M_DeepCast_50m_m1_133,5133623,0.930222184,1.63627E-05,7,0,20,0,17,40,0,,,,2,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,,,3,,,,,3,,,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,7,1,1,,,,,,1,,,1,,,,,,,15,1,,,,,1,,3,,,,,,,,,,,,,,,,,,1,3,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
K_DeepCast_1200m_m2_081,848146,0.911809995,3.30132E-05,0,1,1,0,7,19,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,6,,,,,,,,1,,,,,,,,,,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
K_DeepCast_250m_mx_219,687251,0.922032853,6.98435E-05,0,1,1,0,1,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,18,,,,,,1,,1,,,,,,,,,2,9,,,,,,,,3,,,,,,,,,,,,,,,1,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
K_DeepCast_150m_m1_139,1005243,0.909781018,4.87444E-05,0,0,1,0,2,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,16,,,,,,,,1,,,,,,,,,2,11,,,,,,1,,4,,,,,,,,,,,,,,,1,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
M_DeepCast_50m_m2_049,916196,0.895167628,3.27441E-05,0,0,0,0,1,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,9,,,,,,,,1,,,,,,,,,,14,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
K_DeepCast_65m_m2_236,2533648,0.903910093,1.97344E-05,2,1,4,0,23,20,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,1,1,,,,,,,,,,,,,,,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,5,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,4,,,,,,1,,2,,,,,,,,1,1,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
K_Offshore_40m_m2_103,2851896,0.938636612,2.45451E-05,2,0,10,0,26,32,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,,,1,,,,,2,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,8,,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,7,1,,,,,2,1,2,,,,,,,,1,1,11,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
M_DeepCast_65m_m2_071,6120079,0.910200342,2.35291E-05,7,0,12,0,61,62,2,,1,,5,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,1,,,,,,,,2,,,,,,,12,,1,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,1,,1,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,10,,,,,,,1,,,,,,2,,,1,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,1,,,,,,,,3,,1,1,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,2,,,,,,22,1,,,,,1,,3,,,,,,,,1,1,24,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,144
K_DeepCast_65m_m2_066,5007022,0.892700491,1.43798E-05,12,2,23,0,11,24,0,,,,7,1,,2,,,1,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,,2,7,1,,,6,,1,,1,2,,,3,,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,4,,,,,,,,1,,,1,,,,,2,,6,,,,,,2,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
K_Offshore_40m_m1_063,1034239,0.907155889,5.80137E-06,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
K_Offshore_120m_m2_035,1218045,0.905484609,1.80617E-05,1,0,2,0,0,18,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,2,,,,,,,,1,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
K_DeepCast_35m_m1_037,1327504,0.895476774,1.8079E-05,0,0,1,0,1,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,5,,,,,,,,1,,,1,,,,,,,11,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
M_DeepCast_50m_m2_233,722956,0.889950426,2.76642E-05,0,0,0,0,2,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,6,,,,,,1,,,,,,,,,,,,8,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
M_DeepCast_50m_m1_090,833911,0.917819767,3.71742E-05,0,0,2,0,2,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,2,,,,,,,,,,17,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
M_DeepCast_400m_m2_128,1451440,0.892979386,1.37794E-05,1,1,1,0,7,10,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,4,,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
M_DeepCast_400m_m2_096,822666,0.953044127,2.30956E-05,0,0,3,0,5,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,2,,,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
K_DeepCast_150m_m2_086,1063397,0.944263525,3.47942E-05,1,0,3,0,6,27,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,10,,,,,,,,2,,,,,,,,,,5,,,,,,2,,,,,,,,,,1,,,,,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
M_DeepCast_400m_m2_183,1189554,0.901894323,3.19447E-05,2,2,2,0,9,23,0,,,,1,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,6,1,,,,,,,3,,,1,,,,,1,,3,,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
M_DeepCast_400m_m1_102,1374908,0.947666317,4.58212E-05,1,0,4,0,7,51,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,22,,,,,,1,,3,,,,,,,,,,10,,,,,1,2,,,,,,,,,,,,,,,,,,,,,5,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
K_DeepCast_250m_m2_027,1408423,0.919829483,2.98206E-05,1,2,3,0,8,28,0,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,9,,,,,,,,2,,,1,,,,,1,,7,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
M_DeepCast_200m_m2_189,1471138,0.947091299,3.33075E-05,0,0,5,0,8,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,3,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,15,,,,,,,,3,,,1,,,,,1,,7,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
